"","name","character_name","type","filename","likelyGender","raceEthnicity"
"934","Scoot McNairy","Wallace Keefe","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"935","Callan Mulvey","Anatoli Knyazev","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"936","Tao Okamoto","Mercy Graves","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","A"
"937","Brandon Spink","Young Bruce Wayne","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"938","Lauren Cohan","Martha Wayne","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"939","Alan D. Purwin","Wayne Industries Pilot","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","A"
"940","Hugh Maguire","Jack O'Dwyer","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"941","Mark Edward Taylor","Wayne Industries Pilot","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"942","Michael Shannon","Zod","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"943","Hanna Dworkin","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"944","Tiffany L Addison","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","B_NL"
"945","Owais Ahmed","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","A"
"946","Anish Jethmalani","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","A"
"947","Tiffany Bedwell","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","B_NL"
"948","Natalee Arteaga","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","HL"
"949","Keith D. Gallagher","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"950","Jeff Dumas","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"951","Miriam Lee","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","A"
"952","Alicia Regan","Metropolis Citizen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"953","Ripley Sobo","Sage","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","B_NL"
"954","Matahi Drollet","Island Driver","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"955","Mormon Maitui","Island Driver","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"956","Richard Burden","Island Scientist","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"957","Taraina Sanford","Island Mother","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","B_NL"
"958","Julius Tennon","General Security Chief","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"959","Sammi Rotibi","General Amajagh","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"960","Michael Cassidy","Jimmy Olsen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"961","Wunmi Mosaku","Kahina Ziri","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","B_NL"
"962","Dennis North","Senator Barrows","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"963","Kiff VandenHeuvel","Officer Mazzuccheli","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"964","Mason Heidger","Officer Rucka","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"965","Whitney Yang","Hostage Girl","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","A"
"966","Kristine Cabanban","Hostage Girl","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","A"
"967","Sebastian Sozzi","Cesar Santos","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"968","Ralph Lister","Emmet Vale","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"969","Sammy Publes","Metropolis Cop","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","HL"
"970","Jay Adams","Metropolis Cop","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"971","Julia Glander","Hero's Park Jogger","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"972","David Midura","Hero's Park Tourist","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"973","Rebecca Buller","Jenny","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"974","Jay Towers","Reporter at Monument","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"975","Michael D. Ellison","Air Force MP","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"976","Kirill Ostapenko","Underground Fight Patron","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"977","Cleve McTier","Mob Boss","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"978","Bevin Kowal","Bartender","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"979","Rashontae Wawrzyniak","Beautifual Woman","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"980","Harry J. Lennix","Swanwick","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"981","Christina Wren","Major Farris","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"982","Danny Mooney","Party Photographer","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"983","Henry Frost III","Party Doorman","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"984","Nicole Forester","Leblanc-Library President","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"985","Debbie Stabenow","Metropolis Governor","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"986","Carmen Ayala","Kitchen Service Worker","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","HL"
"987","Josh Carrizales","Kitchen Service Worker","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","HL"
"988","James Quesada","Kitchen Service Worker","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","HL"
"989","Jade Chynoweth","Carmen","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"990","Aida Munoz","Carmen's Mother","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","HL"
"991","Chad Krowchuk","Glen Woodburn","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"992","Milica Govich","Colorado Woman","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"993","David Dailey Green","Colorado Father","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"994","Madison Autumn Mies","Colorado Daughter","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"995","John Lepard","Jail Guard","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"996","Thomas M. Taylor","Jail Guard","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"997","Sandra Love Aldridge","Finch's Receptionist","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","B_NL"
"998","Graham W.J. Beal","James Harmon-Museum Director","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"999","Henri Franklin","Bunker Soldier","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"1000","Jonathan West","Bunker Soldier","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1001","T.J. Martinelli","U.S. Park Officer","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1002","Chris Newman","Wayne Accountant","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1003","Lulu Dahl","Diner Waitress","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"1004","Thom Kikot","Diner Owner","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","A"
"1005","John Seibert","McGraw (Finch's Aide)","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1006","Liam Tailford","Capitol Cop","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1007","Sam Logan Khaleghi","D.C. Protestor","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1008","Zachary Ji Schafer","D.C. Protestor","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1009","Monrico Ward","D.C. Protestor","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"1010","Anne Marie Damman","D.C. Protestor","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"1011","Connie Craig","D.C. Protestor","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"1012","Henrietta Hermelin","D.C. Protestor","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","B_NL"
"1013","Patrick Leahy","Senator Purrington","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1014","Carla Gugino","Ship Voice","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","HL"
"1015","Ryan D'Silva","Convenience Stor Clerk","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","A"
"1016","Albert Valladares","Convenience Store Robber","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","HL"
"1017","David W. Paris","Helicopter Pilot","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1018","Abigail Kuklis","Flight Attendant","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"1019","Greg Violand","Chairman of Joint Chiefs","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1020","Tiren Jhames","Vice Chairman of Joint Chiefs","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"1021","Tom Whalen","Secretary of the Air Force","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1022","Steve Jasgur","Signals Officer-Air Force","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"1023","Patrick Wilson","POTUS","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"1024","Jonathan Stanley","Silo Officer","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1025","Jesse Frank Nagy","Silo Officer","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1026","Duvale Murchison","Supermax Guard","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"1027","Thomas J. Fentress","Prison Barber","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1028","Coburn Goss","Father Leone","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","B_NL"
"1029","Jeff Hanlin","Wagon Driver","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1030","Joseph Cranford","Pete Ross","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","male","W_NL"
"1031","Emily Peterson","Lana","Supporting Cast","2016_7_Batman v Superman_ Dawn of Justice.csv","female","W_NL"
"1032","Matthew McConaughey","Buster Moon","Lead Ensemble Members","2016_9_Sing.csv","male","W_NL"
"1033","Reese Witherspoon","Rosita","Lead Ensemble Members","2016_9_Sing.csv","female","B_NL"
"1034","Seth MacFarlane","Mike","Lead Ensemble Members","2016_9_Sing.csv","male","W_NL"
"1035","Tori Kelly","Meena","Lead Ensemble Members","2016_9_Sing.csv","female","B_NL"
"1036","John C. Reilly","Eddie","Lead Ensemble Members","2016_9_Sing.csv","male","W_NL"
"1037","Taron Egerton","Johnny","Lead Ensemble Members","2016_9_Sing.csv","male","W_NL"
"1038","Scarlett Johansson","Ash","Lead Ensemble Members","2016_9_Sing.csv","female","W_NL"
"1039","Jennifer Saunders","Nana","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1040","Jennifer Hudson","Young Nana","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1041","Garth Jennings","Miss Crawly/Additional Voices","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1042","Peter Serafinowicz","Big Daddy","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1043","Nick Kroll","Gunter","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1044","Beck Bennett","Lance","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1045","Jay Pharoah","Meena’s Grandfather","Supporting Cast","2016_9_Sing.csv","male","A"
"1046","Nick Offerman","Norman","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1047","Leslie Jones","Meena’s Mother","Supporting Cast","2016_9_Sing.csv","female","B_NL"
"1048","Rhea Perlman","Judith","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1049","Laraine Newman","Meena’s Grandmother/Additional Voices","Supporting Cast","2016_9_Sing.csv","female","B_NL"
"1050","Adam Buxton","Stan","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1051","Brad Morris","Baboon","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1052","Bill Farmer","News Reporter Dog","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1053","Oscar Jennings","Piglet","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1054","Leo Jennings","Piglet","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1055","Caspar Jennings","Piglet","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1056","Asa Jennings","Piglet","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1057","Carlos Alazraqui","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","HL"
"1058","Sara Mann","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1059","Wes Anderson","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1060","Igor Khait","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1061","David Arnott","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1062","Daamen Krall","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1063","Bob Bergen","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1064","Jeremy Maxwell","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1065","Doug Burch","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1066","Daniel Mora","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","HL"
"1067","Britt Burton","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1068","Catherine Cavadini","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1069","Jason Pace","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1070","Townsend Coleman","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1071","Gregory Perler","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1072","Abby Craden","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1073","James J. Cummings","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1074","Jessica Rau","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1075","John DeMita","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1076","Chris Renaud","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1077","Marisa De Silva","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","HL"
"1078","Jessica Rotter","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1079","Willow Geer","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1080","Tara Strong","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","B_NL"
"1081","Jess Harnell","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","W_NL"
"1082","Barbara Harris","Additional Voice","Supporting Cast","2016_9_Sing.csv","female","B_NL"
"1083","Tom Walters","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","W_NL"
"1084","Andrew Walton","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1085","Edgar Wright","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1086","Robert Taylor","Additional Voice","Supporting Cast","2016_9_Sing.csv","male","B_NL"
"1087","Mark Hamill","Luke Skywalker","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","W_NL"
"1088","Carrie Fisher","General Leia Organa","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","female","W_NL"
"1089","Adam Driver","Kylo Ren","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","W_NL"
"1090","Daisy Ridley","Rey","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","female","B_NL"
"1091","John Boyega","Finn","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","B_NL"
"1092","Oscar Isaac","Poe Dameron","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","HL"
"1093","Domhnall Gleeson","General Hux","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","W_NL"
"1094","Anthony Daniels","C-3PO","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","B_NL"
"1095","Gwendoline Christie","Captain Phasma","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","female","B_NL"
"1096","Kelly Marie Tran","Rose Tico","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","female","A"
"1097","Benicio del Toro","DJ","Lead Ensemble Members","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","HL"
"1098","Andy Serkis","Supreme Leader Snoke","Supporting Cast","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","male","W_NL"
"1099","Lupita Nyong'o","Maz Kanata","Supporting Cast","2017_0_Star Wars Ep. VIII_ The Last Jedi.csv","female","B_NL"
